type,luxury,beach,wild,rating,distance_km,longitude,latitude,cluster
0,0,1,0,4.4,24.855320387709263,12.7807771,41.8329041,0
0,1,1,0,3.2,11.999663427334818,12.4159478,41.9926023,0
0,1,1,0,3.2,11.999663427334818,12.4159478,41.9926023,0
0,0,1,0,4.1,44.41771340642704,12.6582746,41.5217132,0
0,1,1,0,4.0,37.58745046945957,12.526219,41.5651051,0
0,1,0,0,3.4,8.446924718294166,9.0827972,45.473611,0
1,1,0,0,3.4,19.391599218690796,9.0827972,45.473611,0
1,1,0,1,3.4,52.684343647739546,9.0827972,45.473611,0
2,1,1,1,3.4,36.149507780401,9.0827972,45.473611,0
2,1,1,1,3.4,66.95175088922467,9.0827972,45.473611,0
2,1,1,1,3.4,37.17252975442756,9.0827972,45.473611,0
0,0,0,0,4.2,53.48057716174726,8.6766805,45.7832908,0
1,0,0,1,4.2,51.54354624916309,8.6766805,45.7832908,0
2,0,1,1,4.2,37.62549111135508,8.6766805,45.7832908,0
2,0,1,1,4.2,31.87877943541523,8.6766805,45.7832908,0
0,0,0,0,4.3,56.68244517490202,8.576552,45.737472,0
2,0,1,1,4.3,32.48733236433343,8.576552,45.737472,0
0,0,0,0,4.4,67.11589061667354,9.799074,45.891225,0
1,0,0,1,4.4,50.42866513165722,9.799074,45.891225,0
1,0,0,1,4.4,53.19155148342169,9.799074,45.891225,0
1,0,0,0,4.4,23.444849135812625,9.799074,45.891225,0
0,0,0,0,4.0,57.72252971776217,8.583383099999999,45.7616808,0
2,0,1,1,4.0,35.11309542743438,8.583383099999999,45.7616808,0
0,0,0,0,4.7,36.83615582665284,8.7223031,45.50449529999999,0
1,0,0,1,4.7,44.0277724501707,8.7223031,45.50449529999999,0
2,0,1,0,4.7,10.111661328709234,8.7223031,45.50449529999999,0
0,0,0,0,4.1,49.96779575268617,8.6558318,45.71213540000001,0
1,0,0,1,4.1,50.26591281518324,8.6558318,45.71213540000001,0
2,0,1,1,4.1,29.59266497591122,8.6558318,45.71213540000001,0
0,0,0,0,4.0,53.71952871535215,8.6099944,45.7246319,0
2,0,1,1,4.0,30.879285716804567,8.6099944,45.7246319,0
0,0,0,0,4.3,49.43599812244567,9.3319363,45.897719,0
1,0,0,1,4.3,35.09940621594221,9.3319363,45.897719,0
1,0,0,1,4.3,34.81755603067078,9.3319363,45.897719,0
0,0,0,0,4.5,29.10562546279211,9.5505376,45.399886,0
1,0,0,0,4.5,29.77854032891923,9.5505376,45.399886,0
1,0,0,1,4.5,34.6076865397049,9.5505376,45.399886,0
2,0,1,1,4.5,40.18245672706973,9.5505376,45.399886,0
0,0,0,0,4.1,54.21595603181,8.602046399999999,45.72417309999999,0
2,0,1,1,4.1,30.853648928642137,8.602046399999999,45.72417309999999,0
0,0,0,0,4.3,63.40545054263712,8.549666,45.81592,0
2,0,1,1,4.3,41.39882064639034,8.549666,45.81592,0
0,0,0,0,3.3,41.07823877132255,9.3427498,45.8179216,0
1,0,0,0,3.3,26.483431652748752,9.3427498,45.8179216,0
0,0,0,0,3.9,18.956639441006505,9.279866,45.62264,0
0,0,0,0,3.6,41.49371187219421,9.4214486,45.8003691,0
0,0,0,0,4.3,44.17315736817826,8.8757891,45.7949101,0
2,0,1,1,4.3,43.44064101198983,8.8757891,45.7949101,0
0,0,0,0,3.7,50.48466406762347,8.699745199999999,45.7607689,0
2,0,1,1,3.7,35.402413533464866,8.699745199999999,45.7607689,0
0,0,0,0,4.0,35.20744437673854,9.1599094,45.7802733,0
2,0,1,1,4.0,55.96397059635307,9.1599094,45.7802733,0
0,0,1,0,4.4,24.87322152664661,14.4185203,40.6591889,0
1,0,1,0,4.4,29.670013936071825,14.4185203,40.6591889,0
1,0,1,1,4.4,35.00081545024671,14.4185203,40.6591889,0
2,0,1,0,4.4,13.708770920788952,14.4185203,40.6591889,0
0,1,1,0,3.9,26.03506705753944,14.35737,40.62736990000001,0
1,1,1,1,3.9,35.27030951727941,14.35737,40.62736990000001,0
1,1,1,1,3.9,35.88998763113538,14.35737,40.62736990000001,0
2,1,1,1,3.9,17.891666287955818,14.35737,40.62736990000001,0
0,0,1,0,2.8,21.72090869157507,14.485154,40.746623,0
1,0,1,0,2.8,24.94756394636021,14.485154,40.746623,0
1,0,1,1,2.8,31.20418181389847,14.485154,40.746623,0
2,0,1,0,2.8,7.206614046791016,14.485154,40.746623,0
0,0,1,0,4.5,35.64755584333644,14.5668616,40.62502870000001,0
1,0,1,0,4.5,18.17413778548816,14.5668616,40.62502870000001,0
1,0,1,1,4.5,45.591823590800125,14.5668616,40.62502870000001,0
2,0,1,1,4.5,21.74375632299904,14.5668616,40.62502870000001,0
0,0,1,0,4.7,18.14300273607737,14.4808158,40.8272933,0
1,0,1,0,4.7,29.10813030075201,14.4808158,40.8272933,0
1,0,1,0,4.7,25.961893267287135,14.4808158,40.8272933,0
2,0,1,0,4.7,7.504972862016803,14.4808158,40.8272933,0
0,0,1,0,3.8,30.71002143569878,14.3536425,40.5829923,0
1,0,1,1,3.8,36.760938319068615,14.3536425,40.5829923,0
1,0,1,1,3.8,40.42335740552318,14.3536425,40.5829923,0
2,0,1,1,3.8,22.74691240821021,14.3536425,40.5829923,0
0,0,1,0,3.8,21.622161903750012,14.48393,40.7468183,0
1,0,1,0,3.8,25.05284165355416,14.48393,40.7468183,0
1,0,1,1,3.8,31.11148233156601,14.48393,40.7468183,0
2,0,1,0,3.8,7.108674072463828,14.48393,40.7468183,0
0,1,1,0,4.1,56.25109712750056,13.7913545,41.2070367,0
1,1,1,1,4.1,46.41827175258025,13.7913545,41.2070367,0
0,0,1,0,3.3,21.032860331132746,14.4778947,40.7494917,0
1,0,1,0,3.3,25.62622595850309,14.4778947,40.7494917,0
1,0,1,1,3.3,30.53133772572348,14.4778947,40.7494917,0
2,0,1,0,3.3,6.520207356685302,14.4778947,40.7494917,0
0,0,1,0,4.4,28.48762068458039,14.4219739,40.6234889,0
1,0,1,0,4.4,29.99630448098369,14.4219739,40.6234889,0
1,0,1,1,4.4,38.58515717465888,14.4219739,40.6234889,0
2,0,1,1,4.4,17.680576804345776,14.4219739,40.6234889,0
0,0,1,0,4.8,21.36916383954312,14.4915118,40.7611267,0
1,0,1,0,4.8,24.948280152028158,14.4915118,40.7611267,0
1,0,1,1,4.8,30.60837067073624,14.4915118,40.7611267,0
2,0,1,0,4.8,6.955691868802991,14.4915118,40.7611267,0
0,0,1,0,3.9,37.589186083652685,14.629595,40.654251,0
1,0,1,0,3.9,12.122195865157234,14.629595,40.654251,0
1,0,1,1,3.9,47.1488284612703,14.629595,40.654251,0
2,0,1,1,3.9,23.121500499417056,14.629595,40.654251,0
0,0,1,0,4.5,60.36086774742221,13.7527253,41.2301191,0
1,0,1,1,4.5,50.54302081975376,13.7527253,41.2301191,0
0,0,1,0,3.0,35.67343263466106,14.566655,40.6245426,0
1,0,1,0,3.0,18.209548352335734,14.566655,40.6245426,0
1,0,1,1,3.0,45.62009041613848,14.566655,40.6245426,0
2,0,1,1,3.0,21.77690435203928,14.566655,40.6245426,0
0,0,1,0,3.5,27.12369079061915,14.4174306,40.6355277,0
1,0,1,0,3.5,30.10893653882347,14.4174306,40.6355277,0
1,0,1,1,3.5,37.22823294315978,14.4174306,40.6355277,0
0,0,1,0,3.3,30.520618335173047,13.9419734,40.7330622,0
1,0,1,1,3.3,30.933663847886525,13.9419734,40.7330622,0
0,0,1,0,3.7,10.356785092807712,14.1900095,40.9237695,0
0,0,0,0,4.2,16.561883969355232,7.481247400000001,45.1018295,0
0,0,0,0,3.1,23.717028343770583,7.3861195,45.0594197,0
0,0,0,0,4.3,46.10258292187881,8.03255,45.405651,0
2,0,1,1,4.3,46.37036081166192,8.03255,45.405651,0
0,0,0,0,4.1,44.13185440404489,8.2054901,44.92105859999999,0
2,0,1,1,4.1,32.111072008666255,8.2054901,44.92105859999999,0
0,0,0,0,4.3,53.32579505037766,8.2420958,44.7970027,0
2,0,1,1,4.3,31.68122510198305,8.2420958,44.7970027,0
0,0,0,0,4.7,56.86704453912423,7.199669000000001,45.449065,0
0,0,0,0,4.1,52.33786256751424,7.272030200000001,45.43902509999999,0
0,0,0,0,4.5,51.871073319805554,7.9505183,45.4983525,0
0,0,0,0,4.2,30.760851023481106,7.3726796,45.2352328,0
0,0,0,0,4.5,46.05058991258441,7.2192514,44.8224736,0
0,0,0,0,4.2,6.8771240757394265,7.672245899999999,45.00933120000001,0
0,0,0,0,3.9,40.27206744520465,7.183155900000001,45.1340351,0
0,0,0,0,4.5,54.33878336271993,7.274365400000001,44.6791065,0
0,0,0,0,3.7,25.36669735816149,7.3648037,45.0665336,0
0,0,0,0,4.1,35.66995715013021,7.2374792,45.0310181,0
0,0,0,0,4.4,26.68975593248505,7.495887300000001,45.2688972,0
0,0,0,0,4.4,50.56074820316002,7.163239799999999,44.80826039999999,0
0,0,0,0,4.1,47.05227121848365,8.053129199999999,45.4054258,0
0,0,1,0,4.3,42.33905943684415,12.8930898,38.0241336,0
2,0,1,0,4.3,8.354003557885823,12.8930898,38.0241336,0
0,0,1,0,4.2,11.559454236786356,13.2806738,38.1979906,0
2,0,1,1,4.2,36.654077684161166,13.2806738,38.1979906,0
0,0,1,0,3.8,42.36241266093899,13.8113748,37.9775403,0
0,0,1,0,4.0,49.76164430716931,13.9124606,38.0097408,0
0,0,1,0,4.6,47.36017734535388,13.8799393,37.9973422,0
0,2,1,0,3.6,9.946083543466944,13.3242153,38.2003242,0
2,2,1,1,3.6,39.74805536993262,13.3242153,38.2003242,0
0,0,1,0,4.5,15.177544706714096,13.532911,38.0969834,0
2,0,1,1,4.5,51.25612015414618,13.532911,38.0969834,0
0,0,1,0,4.1,21.695219772424,9.2101203,44.3575813,0
2,0,1,1,4.1,56.655516704297305,9.2101203,44.3575813,0
0,0,1,0,4.1,50.36417494311891,9.5187344,44.2146947,0
2,0,1,1,4.1,27.42545761793352,9.5187344,44.2146947,0
0,0,1,0,4.4,10.966149632939937,8.81336,44.43148,0
0,0,1,0,4.4,42.00817631968041,8.988306800000002,44.7824842,0
2,0,1,1,4.4,32.84676778948266,8.988306800000002,44.7824842,0
0,0,1,0,4.0,38.843205848953,9.1499612,44.7234206,0
2,0,1,1,4.0,56.37973673115958,9.1499612,44.7234206,0
2,0,1,1,4.0,47.22601639001303,9.1499612,44.7234206,0
0,0,1,0,4.1,52.30899482165691,9.5518464,44.2252115,0
2,0,1,1,4.1,25.69456513350926,9.5518464,44.2252115,0
0,0,1,0,4.0,46.77442356021265,9.4853938,44.240135,0
2,0,1,1,4.0,31.108542909083788,9.4853938,44.240135,0
0,0,1,0,4.0,42.27226227992048,8.4450335,44.2817711,0
0,0,1,0,4.4,52.13837429934336,9.5502613,44.2264655,0
2,0,1,1,4.4,25.87583401845814,9.5502613,44.2264655,0
0,0,1,0,4.5,51.34448141488958,8.377383,44.1898017,0
0,0,1,0,4.0,41.84983878629418,9.433465,44.265764,0
0,0,1,0,3.9,50.97390730742766,9.5245036,44.210628,0
0,0,1,0,4.4,51.198551208957525,9.5367373,44.2251932,0
0,1,1,0,4.1,20.90149393335617,9.1995858,44.3569241,0
0,0,1,0,4.4,34.79471764913837,8.527994999999999,44.496683,0
2,0,1,1,4.4,46.10668676530969,8.527994999999999,44.496683,0
0,0,1,0,4.1,46.61189717200229,9.49334,44.258121,0
0,2,1,0,3.6,19.183345017117503,8.7057162,44.4142663,0
0,0,1,0,4.4,48.31290117240503,9.5242113,44.2752712,0
1,0,0,1,4.0,53.65892245872732,10.7238345,44.30415,0
1,0,0,1,4.0,41.3435178036627,10.7238345,44.30415,0
1,0,1,1,4.0,44.51004830304849,10.7238345,44.30415,0
2,0,1,1,4.0,44.069717398784434,10.7238345,44.30415,0
1,0,0,1,4.7,44.49520665867905,11.2683463,44.0980237,0
0,0,0,0,4.7,36.509740206116,11.2683463,44.0980237,0
2,0,1,1,4.7,34.39026776194796,11.2683463,44.0980237,0
1,0,0,1,4.0,46.65119242772555,11.281306,44.077368,0
0,0,0,0,4.0,34.26195281065148,11.281306,44.077368,0
2,0,1,1,4.0,34.11609181348382,11.281306,44.077368,0
1,0,0,1,4.0,38.03017931217389,11.2117765,44.1657763,0
0,0,0,0,4.0,44.16579853910726,11.2117765,44.1657763,0
2,0,1,1,4.0,35.742643007318584,11.2117765,44.1657763,0
1,0,0,1,4.5,46.94992460361692,11.4203944,44.0760734,0
0,0,0,0,4.5,36.531795296741095,11.4203944,44.0760734,0
1,0,0,1,4.5,52.236870236957245,11.4203944,44.0760734,0
2,0,1,1,4.5,44.1803081720108,11.4203944,44.0760734,0
1,0,0,1,4.4,57.38129414053292,10.7118463,44.245981,0
1,0,0,1,4.4,47.70230750124772,10.7118463,44.245981,0
2,0,1,1,4.4,38.42425631123159,10.7118463,44.245981,0
1,0,0,1,4.0,47.7348431958204,11.0310816,44.1281337,0
0,0,0,0,4.0,43.73554747901903,11.0310816,44.1281337,0
2,0,1,1,4.0,24.09465104378152,11.0310816,44.1281337,0
1,1,0,1,4.6,49.836276375342685,11.4192393,44.9400123,0
1,1,0,1,4.6,50.8667566903768,11.4192393,44.9400123,0
1,1,0,0,4.6,19.25682541223714,11.4192393,44.9400123,0
1,0,0,0,4.5,30.500933406053672,11.3577683,44.220614,0
1,0,0,1,4.5,58.58533665488826,11.3577683,44.220614,0
1,0,0,0,5.0,27.03656438308358,11.5657959,44.3115812,0
1,0,0,1,5.0,39.18521411285673,11.5657959,44.3115812,0
1,0,0,1,4.4,34.63595250114277,11.7173191,44.33667940000001,0
1,0,0,1,4.4,39.79767945692719,11.7173191,44.33667940000001,0
1,0,0,0,4.4,28.75472161676696,11.7173191,44.33667940000001,0
1,0,0,0,2.8,26.937364139138023,11.2739835,44.25751959999999,0
1,0,0,1,2.8,51.428563578026186,11.2739835,44.25751959999999,0
1,0,0,0,4.8,20.76934378259351,11.2713041,44.3151051,0
1,0,0,1,4.8,46.03532521825379,11.2713041,44.3151051,0
1,0,0,1,4.3,54.080388308239165,10.7765171,44.2266948,0
1,0,0,1,4.3,48.19569625316448,10.7765171,44.2266948,0
0,0,0,0,4.3,4.888788306039692,11.316149,43.764643,0
2,0,1,1,4.3,56.48105488642212,11.316149,43.764643,0
2,0,1,1,4.3,37.641163191924896,11.316149,43.764643,0
0,0,0,0,4.1,48.455546173338405,11.3313,43.3369,0
2,0,1,1,4.1,46.58675241181286,11.3313,43.3369,0
0,1,0,0,3.9,5.742414341720425,11.3059011,43.8063641,0
2,1,1,1,3.9,59.97057703289229,11.3059011,43.8063641,0
2,1,1,1,3.9,34.83547135231015,11.3059011,43.8063641,0
0,1,0,0,4.3,21.71664749070059,11.309925,43.9610519,0
2,1,1,1,4.3,32.45736558457517,11.309925,43.9610519,0
0,1,0,0,4.1,14.24613871266469,11.4054776,43.7012666,0
2,1,1,1,4.1,46.53702044040087,11.4054776,43.7012666,0
2,1,1,1,4.1,47.441202793811286,11.4054776,43.7012666,0
0,0,0,0,3.9,45.39229648415381,11.8191882,43.7862849,0
1,0,0,1,3.9,51.64787848742437,11.8191882,43.7862849,0
2,0,1,1,3.9,36.2170775624538,11.8191882,43.7862849,0
2,0,1,1,3.9,52.12696820618042,11.8191882,43.7862849,0
0,0,0,0,4.2,21.645204121977788,10.9875978,43.7830541,0
2,0,1,1,4.2,17.57657063712175,10.9875978,43.7830541,0
0,0,0,0,4.6,20.19699128576423,11.1765285,43.5971257,0
2,0,1,1,4.6,42.88095573733473,11.1765285,43.5971257,0
0,0,0,0,4.0,46.44088858502228,11.6183769,43.4450444,0
2,0,1,1,4.0,21.242420033016423,11.6183769,43.4450444,0
0,0,0,0,4.5,24.1880951730567,10.9757242,43.6911888,0
2,0,1,1,4.5,27.127822012035693,10.9757242,43.6911888,0
0,0,0,0,4.4,37.54120995173679,10.8103054,43.8701082,0
2,0,1,0,4.4,10.306553952843585,10.8103054,43.8701082,0
0,0,0,0,4.0,67.06655982205955,10.6933504,44.21615020000001,0
1,0,0,1,4.0,51.3260571701005,10.6933504,44.21615020000001,0
0,0,0,0,5.0,21.583439156415437,10.9883771,43.7831628,0
0,0,1,0,3.7,19.803265482624163,16.6575438,41.191677,0
2,0,0,1,3.7,36.47822589484827,16.6575438,41.191677,0
2,0,0,1,3.7,34.395768097060014,16.6575438,41.191677,0
2,0,0,0,3.7,5.086122397342513,16.6575438,41.191677,0
0,0,1,0,3.6,36.12096598612296,16.4817642,41.2547413,0
2,0,0,1,3.6,24.86139975948498,16.4817642,41.2547413,0
2,0,0,1,3.6,18.08130721330467,16.4817642,41.2547413,0
2,0,0,0,3.6,11.37809436630345,16.4817642,41.2547413,0
0,0,1,0,4.1,49.21316461896416,17.2364987,40.7708165,0
1,0,1,1,4.1,34.04252922119863,17.2364987,40.7708165,0
0,0,1,0,4.2,8.911198156970915,16.786125,41.0699142,0
2,0,0,1,4.2,47.43773200512369,16.786125,41.0699142,0
2,0,0,1,4.2,50.446144636683385,16.786125,41.0699142,0
2,0,0,1,4.2,21.570926365299847,16.786125,41.0699142,0
0,0,1,0,3.8,44.13983928212512,17.3320116,40.9260123,0
0,0,1,0,4.0,40.269582226970975,17.2985559,40.9525166,0
0,0,1,0,4.4,49.21316461896416,17.2364987,40.7708165,0
1,0,1,1,4.4,34.04252922119863,17.2364987,40.7708165,0
0,0,1,0,4.7,52.8614754616049,16.6244096,40.6797354,0
0,0,1,0,4.4,47.31418473852249,17.2497918,40.8017996,0
1,0,1,1,4.4,37.47225717317807,17.2497918,40.8017996,0
0,0,1,0,4.4,27.429813063697942,16.7241143,40.8969651,0
2,0,0,1,4.4,49.54358610810002,16.7241143,40.8969651,0
2,0,0,1,4.4,59.761338270014434,16.7241143,40.8969651,0
2,0,0,1,4.4,35.56045744553953,16.7241143,40.8969651,0
0,0,1,0,3.6,45.72998169821513,17.3443624,40.91345940000001,0
0,0,1,0,4.1,27.23285582435541,16.7252104,40.89853189999999,0
2,0,0,1,4.1,49.52700125347567,16.7252104,40.89853189999999,0
2,0,0,1,4.1,59.68163764101972,16.7252104,40.89853189999999,0
2,0,0,1,4.1,35.42183923447154,16.7252104,40.89853189999999,0
0,2,1,0,4.1,4.764645047055044,16.9253065,41.1027441,0
2,2,0,1,4.1,29.57941599237603,16.9253065,41.1027441,0
0,0,1,0,4.5,31.391089486319306,16.5259533,41.2247235,0
2,0,0,1,4.5,26.727447243992604,16.5259533,41.2247235,0
2,0,0,1,4.5,22.86417758247759,16.5259533,41.2247235,0
2,0,0,0,4.5,6.571068664064319,16.5259533,41.2247235,0
0,0,1,0,5.0,70.03416051922777,17.5003875,40.7043975,0
0,2,1,0,3.7,62.46758116730112,17.4274365,40.7444735,0
0,0,1,0,3.9,47.3949361965627,17.2508296,40.8015327,0
0,0,1,0,3.9,14.366864562930372,15.0087569,37.6230489,0
0,0,1,0,4.0,35.88095050751527,15.2439916,37.8047488,0
1,0,1,1,4.0,51.054681111674725,15.2439916,37.8047488,0
1,0,1,1,4.0,49.13205808510031,15.2439916,37.8047488,0
0,0,1,0,4.7,13.465200933316742,14.9972797,37.608191,0
0,0,1,0,3.7,28.98009091839169,15.207643,37.749441,0
1,0,1,1,3.7,57.95879042220799,15.207643,37.749441,0
1,0,1,1,3.7,55.7418295132656,15.207643,37.749441,0
0,0,1,0,3.9,52.812504836935645,15.355674,37.931555,0
1,0,1,1,3.9,33.91816888875699,15.355674,37.931555,0
1,0,1,1,3.9,32.46100110922077,15.355674,37.931555,0
0,1,1,0,4.7,41.63869262479925,15.192386,37.8728299,0
1,1,1,1,4.7,47.72607492129112,15.192386,37.8728299,0
1,1,1,1,4.7,47.93120897081372,15.192386,37.8728299,0
0,0,1,0,3.9,4.318353250983674,15.1204281,37.5328896,0
0,1,1,0,4.2,41.96866637027624,15.1751111,37.87886020000001,0
1,1,1,1,4.2,48.260793804693726,15.1751111,37.87886020000001,0
1,1,1,1,4.2,48.84517712016539,15.1751111,37.87886020000001,0
0,0,1,0,3.0,45.811507409542216,15.30275,37.88188,0
1,0,1,1,3.0,41.054740196266735,15.30275,37.88188,0
1,0,1,1,3.0,39.551527285041146,15.30275,37.88188,0
0,0,1,0,4.4,33.82837891413011,15.1454962,37.8085946,0
1,0,1,1,4.4,55.8221837883687,15.1454962,37.8085946,0
1,0,1,1,4.4,55.43917325839972,15.1454962,37.8085946,0
0,0,1,0,4.4,6.758998504094832,15.0925343,37.56830739999999,0
0,0,1,0,3.4,45.71101293985215,15.302187,37.8810892,0
1,0,1,1,3.4,41.15538531232225,15.302187,37.8810892,0
1,0,1,1,3.4,39.64601825615286,15.302187,37.8810892,0
0,0,1,0,4.4,18.139132731962714,15.0920066,37.6711587,0
1,0,1,1,4.4,69.08211510943671,15.0920066,37.6711587,0
0,0,1,0,4.3,42.53266696106623,15.1707916,37.8846903,0
1,0,1,1,4.3,48.05813589357253,15.1707916,37.8846903,0
1,0,1,1,4.3,48.82988567408558,15.1707916,37.8846903,0
0,0,1,0,3.9,49.67466130293905,15.336619,37.907518,0
1,0,1,1,3.9,35.44039247158677,15.336619,37.907518,0
0,2,1,0,4.3,51.021557503442565,15.2614078,37.070816,0
1,2,1,0,4.3,2.297911933410167,15.2614078,37.070816,0
1,0,1,0,4.3,11.398361127755416,12.4610386,45.4457665,0
1,0,0,1,4.3,45.93406568081664,12.4610386,45.4457665,0
1,0,1,0,4.1,5.201842207376672,12.2563037,45.4195755,0
1,0,0,0,4.1,29.745808625328294,12.2563037,45.4195755,0
1,0,1,0,3.8,5.447865003687865,12.2832894,45.48430399999999,0
1,0,0,1,3.8,32.96060836747322,12.2832894,45.48430399999999,0
1,0,1,0,4.5,13.721362893627791,12.4900961,45.452721,0
1,0,0,1,4.5,48.27156756859987,12.4900961,45.452721,0
1,0,1,0,4.4,5.459641515087922,12.2750444,45.4808726,0
1,0,0,1,4.4,32.23959643327701,12.2750444,45.4808726,0
1,1,1,0,4.4,19.84550872796741,12.5638627,45.47743699999999,0
1,1,1,1,4.2,33.35334753036687,12.7223568,45.5311993,0
1,0,1,0,4.5,16.745693091542705,12.5267744,45.46521,0
1,0,1,1,4.1,46.46547390524034,12.8697847,45.5923364,0
1,1,1,1,4.3,50.15524396405113,12.906883,45.616571,0
1,0,1,1,4.2,36.132600344399314,12.3243925,45.1157908,0
1,0,0,1,4.2,47.72558725931179,12.3243925,45.1157908,0
1,0,1,0,4.3,10.409933695795802,12.1834784,45.4524705,0
1,0,0,0,4.3,24.541588081553225,12.1834784,45.4524705,0
1,1,1,1,4.0,33.53281702516485,12.323127,45.1391714,0
1,1,0,1,4.0,45.92547615530011,12.323127,45.1391714,0
1,0,1,1,4.4,59.56289716910015,11.7618064,45.8099803,0
1,0,0,1,4.4,45.73916676477474,11.7618064,45.8099803,0
1,0,0,1,4.4,57.70282539435929,11.7618064,45.8099803,0
2,0,0,1,4.4,34.28327848784716,11.7618064,45.8099803,0
1,1,1,1,4.4,37.42775539815061,12.76666,45.553734,0
1,1,1,0,4.4,15.050697678698189,12.506397,45.4577976,0
1,1,0,1,4.4,49.599681785843366,12.506397,45.4577976,0
1,0,1,0,4.5,12.162902632800556,12.470672,45.447746,0
1,0,0,1,4.5,46.70491118526686,12.470672,45.447746,0
1,1,1,0,4.0,28.02811078665667,12.3052595,45.18875910000001,0
1,1,0,1,4.0,41.41136588769567,12.3052595,45.18875910000001,0
1,0,1,0,4.1,20.14263505890166,12.567407,45.4785732,0
1,0,0,0,4.1,24.53767929148012,10.6780488,45.4421433,0
1,0,0,1,4.1,38.08399194814005,10.6780488,45.4421433,0
1,0,0,1,4.5,49.54103968491966,10.8687685,45.8757145,0
1,0,0,0,4.5,29.562471120185933,10.8687685,45.8757145,0
1,1,0,1,4.4,39.784952630107526,10.5337627,45.5950066,0
1,1,0,0,4.4,25.82600618692865,10.5337627,45.5950066,0
1,0,0,0,4.0,22.730421853426733,10.728604,45.525533,0
1,0,0,1,4.0,40.407435066610304,10.728604,45.525533,0
1,0,0,1,4.1,37.47142953234562,10.5241747,45.5126723,0
1,0,0,0,4.1,24.61291309541992,10.5241747,45.5126723,0
1,0,0,0,4.3,21.457394475164985,10.7209826,45.46988959999999,0
1,0,0,1,4.3,40.58174225419432,10.7209826,45.46988959999999,0
1,0,0,1,4.2,36.01553181558483,10.5665882,45.5635785,0
1,0,0,0,4.2,27.81152123966213,10.5665882,45.5635785,0
1,0,0,1,4.5,37.229337788620334,10.5296899,45.5196538,0
1,0,0,0,4.5,24.95102210050017,10.5296899,45.5196538,0
1,0,0,1,4.6,49.07114883457989,10.8728944,45.8719699,0
1,0,0,0,4.6,29.66683120161705,10.8728944,45.8719699,0
1,1,0,0,4.1,23.25208412039144,10.6945779,45.4450497,0
1,1,0,1,4.1,39.23180728952271,10.6945779,45.4450497,0
1,0,0,1,4.4,41.14132080429728,10.8259619,45.78981659999999,0
1,0,0,1,4.4,55.24486697696185,10.8259619,45.78981659999999,0
1,0,0,1,4.4,39.1085725730566,10.8259619,45.78981659999999,0
1,1,0,0,4.5,20.97647543199126,10.7374492,45.4986954,0
1,0,0,1,4.3,37.045996744166665,10.5520033,45.5630091,0
1,0,0,0,4.3,26.671667174130874,10.5520033,45.5630091,0
1,0,0,1,4.4,35.86053501187345,10.5561622,45.53985249999999,0
1,0,0,0,4.4,26.895778188237685,10.5561622,45.53985249999999,0
1,0,0,1,4.1,50.15370659595551,10.855898,45.8794808,0
1,0,0,0,4.1,29.92768258642651,10.855898,45.8794808,0
1,0,0,1,4.4,41.85902653611694,10.8375594,45.7991542,0
1,0,0,1,4.4,56.54446920069161,10.8375594,45.7991542,0
1,0,0,1,4.4,37.7395291776508,10.8375594,45.7991542,0
1,0,1,1,4.1,47.738635747419984,15.9229996,38.5109412,0
1,0,1,1,4.1,50.49113945617608,15.9229996,38.5109412,0
1,0,1,0,3.7,28.15610459689841,15.2443235,38.2614705,0
1,0,1,1,3.7,39.04115596858399,15.2443235,38.2614705,0
1,0,1,1,3.4,44.03921807038963,15.0586872,38.1278423,0
1,0,1,1,4.6,54.71253967274482,15.8324012,38.6353577,0
1,0,1,0,4.4,7.625252002211973,15.6362381,38.21674580000001,0
1,0,1,0,4.4,11.744389186741364,15.6362381,38.21674580000001,0
1,0,1,1,4.4,50.97753271683971,16.0240658,37.9237085,0
1,0,1,1,4.4,39.09199510768117,16.0240658,37.9237085,0
1,1,1,1,4.5,40.02435032621735,15.1070187,38.120657,0
1,1,1,1,4.5,47.3899632274452,15.1070187,38.120657,0
1,0,1,0,3.6,10.641787797301118,15.4713883,38.2639005,0
1,0,1,0,3.6,22.899800461229496,15.4713883,38.2639005,0
1,0,1,0,2.5,27.549913447030253,15.3961099,37.9792812,0
1,0,1,0,2.5,26.473782161877025,15.3961099,37.9792812,0
1,0,0,1,4.3,47.41192888512696,12.4790406,45.4527632,0
1,0,0,1,3.9,40.96980294066866,12.3019801,45.1923372,0
1,0,0,1,4.5,43.87280545749827,12.4357284,45.4361237,0
1,0,0,1,4.5,39.78129526141531,12.3837654,45.4315575,0
1,0,0,1,4.5,48.67465080633605,12.2585873,45.7527067,0
1,0,0,0,3.9,5.411632481552252,11.8553243,45.4527283,0
2,0,0,1,3.9,27.044991744357716,11.8553243,45.4527283,0
1,0,0,1,4.2,40.82031970192037,12.3034388,45.1961137,0
1,0,0,0,3.6,29.382458511246707,12.2107569,45.5275155,0
1,0,0,1,4.4,36.35789705014393,13.541372,45.367376,0
1,0,0,1,4.2,34.603976546843214,13.370747,45.776046,0
2,0,1,1,4.2,34.45066989211075,13.370747,45.776046,0
1,0,0,1,4.7,33.04768434156864,14.192509,45.708712,0
1,0,0,1,4.3,47.00720653441866,13.5953989,45.2463111,0
1,0,0,0,4.3,28.658267867084632,13.4922777,45.4865982,0
1,0,0,0,4.3,28.658267867084632,13.4922777,45.4865982,0
