X,Y,Name,Direcci__n,Localidad,Provincia,Web,Tlf,X,Y,_info,info,n
0.0,0.000000026167978,"Camping Riells de l&apos;Escala",Carrer Camp Rabassa, s/n," 17130 L&apos;Escala", Girona,La Escala,Girona,campingriells.com,972 77 00 27,"421,082,113",31
0.0,0.000000026167978,Camping El Abogao,Carretera de Campillos, Km 5, 29400 Ronda, Málaga,Ronda,Málaga,ronda.net,600 54 43 17,36.786554,-5.112537
0.0,0.000000026167978,Camping Clara,Passeig de Miramar, 276, 43830 Torredembarra, Tarragona,Torredembarra,Tarragona,campingclara.es,977 64 34 80,"411,494,444",14
0.0,0.000000026167978,Camping Málaga Monte Parc,Lugar Arroyo Hondo, 29130 Alhaurín de la Torre, Málaga,Alhaurín de la Torre,Málaga,malagamonteparc.com,951 29 60 28,36.6518292,-4.6106315,https://goo.gl/maps/os8PCVDNPmmwq1nU6
0.0,0.000000026167978,Camping Ruviejo,Av. Polideportivo, 11, 24393 Santa Marina del Rey, León,Santa Marina del Rey,León,campingruviejo.com,987 37 72 56,"42,511,731",-5
0.0,0.000000026167978,Camping El ortigal S C P,Calle de los Montañeros, 19D, 28410 Manzanares el Real, Madrid,Manzanares el Real,Madrid,,918 53 00 52,"4,074,172",-38
0.0,0.000000026167978,Càmping Alberg Tivissa,Carrer Foig, 3, 43746 Tivissa, Tarragona,Tivissa,Tarragona,albergcampingtivissa.cat,652 48 08 05,"41,041,831",0.738535
0.0,0.000000026167978,Camping Fuente De La Teja,km. 223, Ctra. Madrid, 42005 Soria,Soria,Soria,fuentedelateja.com,975 22 29 67,"41,745,843",-2,484
0.0,0.000000026167978,Camping Playa Canelas,crta la lanzada, Portonovo, Camiño de Canelas, 14A, 36970 Sanxenxo, PO,Sanjenjo,PO,campingplayacanelas.com,986 69 10 25
0.0,0.000000026167978,Camping Llanos de Arance,Carretera del Tranco, A-319 Km. 53,800 23478, Jaén,Coto-Ríos,Jaén,llanosdearance.com,953 71 31 39,38.0529188,-2.8404073
0.0,0.000000026167978,Camping Vilanova Park,08800 Vilanova i la Geltrú, Barcelona,Villanueva y Geltrú,Barcelona,vilanovapark.com,,"412,318,382",16,907,665
0.0,0.000000026167978,Camping Oriñón,Barrio Oriñón, s/n, 39798 Castro Urdiales, Cantabria,Castro Urdiales,Cantabria,campingorinon.com,942 87 86 30,43.3985932,-3.3260357
0.0,0.000000026167978,Camping VerdeVeras,Pago San Anton, 6, 04620, Almería,Vera,Almería,verdeveras.es,634 31 79 10,37.2552958,-1.8662214
0.0,0.000000026167978,Camping Mirador Playa,Paseo Manuel Noriega, 27, 39520 Comillas, Cantabria,Comillas,Cantabria,campingcomillas.com,942 72 00 74,"433,881,417",-42
0.0,0.000000026167978,Camping El Palmar,Camino del Camping, S/N, 11159 El Palmar, Vejer de la Fra., Cádiz,El Palmar de Vejer,Cádiz,campingelpalmar.es,956 23 21 61,36.234001
0.0,0.000000026167978,Camping Laredo,Avda Regatón, 2, 39770 Laredo, Cantabria,Laredo,Cantabria,campinglaredo.com,942 60 50 35,43.4143008,-3.4478132
0.0,0.000000026167978,Camping La Balma,Ctra C-25, Salida 202, 17405 Espinelves, Girona,Espinelvas,Girona,campinglabalma.com,938 84 91 02,"4,186,071",2
0.0,0.000000026167978,Camping Berceo,Término el Molino, s/n, 26327 Berceo, La Rioja,Berceo,La Rioja,,941 37 32 27,"423,339,287",-28
0.0,0.000000026167978,Camping Estación Sierra Magina,Carretera Ja - 5200, 0 S/N, 23550 Cabra del Santo Cristo, Jaén,Albanchez de Mágina,Jaén,,953 96 21 21,37.703349,-3.2872875
0.0,0.000000026167978,Camping Fuentes Blancas,Calle Cartuja de Miraflores, 0, 09001 Burgos,Burgos,Burgos,campingburgos.com,947 48 60 16,"423,415,797",-36,576
0.0,0.000000026167978,Camping los Linares,Calle Nacimiento, S/N, 11679 Benamahoma, Cádiz,Benamahoma,Cádiz,,956 71 62 75,36.7702993,-5.4582933
0.0,0.000000026167978,Camping de Trasobares,Avenida Constitución, 1, 50268 Trasobares, Zaragoza,Trasobares,Zaragoza,camping.trasobares.es,612 53 46 68,"41,642,164",-1
0.0,0.000000026167978,Camping los Molinos Noja,Calle de la Ría, s/n, 39180 Noja, Cantabria,Noja,Cantabria,campinglosmolinos.com,942 63 04 26,43.4857014,-3.5391686
0.0,0.000000026167978,Camping Os Invernadeiros,Urb. Ctra. Celanova, 0, 32660 Allariz, Province of Ourense,Allariz,Province of Ourense,allariz.gal,988 44 20 06,"421,847,138",-78
0.0,0.000000026167978,Camping Aguiar,Aldea Moruxo, 129, 15165 Bergondo, A Coruña,Gandarío,A Coruña,campingaguiar.webs.com,981 79 14 77,"433,414,531",-82
0.0,0.000000026167978,"Camping, Bungalows y Hotel Viu en Ordesa",Carretera Nacional, 260 KM. 484 Víu, 22378, Huesca,Viu,Huesca,campingviu.com,974 48 63 01,"426,159,918",-0.1539812
0.0,0.000000026167978,Camping Internacional de Calonge,Av. Andorra, 9, 17251 Calonge, Girona,Calonge,Girona,intercalonge.com,972 65 12 33,"41,834,215",30
0.0,0.000000026167978,Camping Castillo de Loarre - Huesca,Carretera del castillo, s/n, 22809 Loarre, Huesca,Loarre,Huesca,campingloarre.com,609 66 10 58,"423,197,118",-0.6184407
0.0,0.000000026167978,Camping Riaño,Ronda Santander S/N, 24900 Riaño, León,Riaño,León,campingderiano.com,609 41 42 75,"42,976,788",-4,998
0.0,0.000000026167978,Camping La Sierrecilla,Av. Clara Campoamor, S/N, 29531 Humilladero, Málaga,Humilladero,Málaga,lasierrecilla.com,951 19 90 90,"37,108,364",-4
0.0,0.000000026167978,Camping El Naranjal,Calle Cannes, s/n, 03730 Xàbia, Alicante,Jávea,Alicante,campingelnaranjal.com,965 79 29 89,"387,706,357",0.1821968
0.0,0.000000026167978,Camping Costajan,Carretera N-I, km.162. Acceso principal por A-1 entrada norte pk 164/165, A-1, 09400 Aranda de Duero,Aranda de Duero,Aranda de Duero,campingcostajan.com,947 50 20 70,"417,020,491",-36
0.0,0.000000026167978,Camping Bungalow Valle del Jerte,Cáceres, Carretera Nacional, KM 110, 10612 Jerte, Cáceres,Jerte,Cáceres,campingbungalowvalledeljerte.com,927 47 01 27,"402,077,069"
0.0,0.000000026167978,CAMPING LATAS,Calle Arna, 104, 39140 Somo, Cantabria,Somo,Cantabria,camping-latas.business.site,942 51 02 49,43.4555597,-3.7276171
0.0,0.000000026167978,"Camping &amp; Bungalow Salatà",Carrer del Port de Reig, 44, 17480 Roses, Girona,Roses,Girona,campingsalata.com,972 25 60 86,"422,665,608",31
0.0,0.000000026167978,Camping la Corona,Avinguda del Mas de Clariana, s/n, 43850 Cambrils, Tarragona,Cambrils,Tarragona,campinglacorona.com,977 35 10 30,"410,758,333",1
0.0,0.000000026167978,Camping Oliden,Carretera de Rentería a Irún, km 5.5, 20180 Oiartzun, Guipúzcoa, Gipuzkoa,Arragua,Gipuzkoa,campingoliden.com,943 49 07 28,43.315409
0.0,0.000000026167978,Càmping Vall de Ribes,Ctra de Pardines, Km 0.5, 17534 Ribes de Freser, Girona,Ribas de Freser,Girona,campingvallderibes.com,972 72 88 20,"42,310,953",2
0.0,0.000000026167978,Camping Vell Empordá,Carrer Onze de Setembre, 11, 17780 Garriguella, Girona,Garriguella,Girona,vellemporda.com,972 53 02 00,"42,338,795",306
0.0,0.000000026167978,Camping Castell Montgrí,"Ctra.Torroella a l&apos;Estartit ",Km 4.7, 17258 Torroella de Montgrí, Girona,Torroella de Montgrí,Girona,camping-castellmontgri.com,972 75 16 30,"42,050,995",3
0.0,0.000000026167978,"Camping La Sirena, L&apos; Estartit",C/ La Platera S/N, C/ La Platera," 17258 L&apos;Estartit", Girona,Estartit,Girona,camping-lasirena.com,972 75 15 42,"420,482,591",3
0.0,0.000000026167978,Camping Entreplayas,Av. Ctra. de Toro, 13, 33500 Llanes, Asturias,Llanes,Asturias,facebook.com,985 40 08 88,"434,183,851",-47
0.0,0.000000026167978,Camping Perbes,Crta. De Miño a Pontedeume, Km. 4, 15619 Perbes, C,Perbes,C,campingperbes.com,981 78 31 04,"433,690,779",-82
0.0,0.000000026167978,Camping La Herradura,Paseo Andrés Segovia, 32, 18697 Almuñécar, Granada,La Herradura,Granada,,958 64 00 56,36.7357524,-3.7440982
0.0,0.000000026167978,Camping San José del Valle,Ctra. San José del Valle - Arcos, Km. 11,5, 11580 San José del Valle, Cádiz,San José del Valle,Cádiz,campingsanjosedelvalle.com,856 03 00 60,36.6617218
0.0,0.000000026167978,Camping Zingira,Carretera Gi-2637, 0 Km 10, 20809 Aia, SS,"Manterola Saletxe, Aia",SS,zingiracamping.com,682 26 12 87,43.2555108,-2.130889
0.0,0.000000026167978,Camping Kanguro,N-II, 5, 08395 Sant Pol de Mar, Barcelona,San Pol de Mar,Barcelona,campingkanguro.com,937 60 02 05,"415,933,324",26
0.0,0.000000026167978,Camping Sant Miquel,Urbanització Sant Miquel, s/n, 17496 Colera, Girona,Colera,Girona,campingsantmiquel.com,972 38 90 18,"424,029,121",31
0.0,0.000000026167978,Club Camping Caravaning Aqua Alba,Plaça Sector Aqualba, 08474, Barcelona,Riells,Barcelona,campingaquaalba.com,938 47 02 64,"41,718,202",25,374
0.0,0.000000026167978,Camping A Fonsagrada,LU-740, Km 0, 800, 27100 A Fonsagrada, Lugo,Fonsagrada,Lugo,campingfonsagrada.es,982 34 04 49,"431,270,546"
0.0,0.000000026167978,Camping Igara,De Igara Bidea, 195, 20018 Donostia, Gipuzkoa,San Sebastián,Gipuzkoa,campingigara.com,943 35 88 12,43.2969181,-2.0377432
0.0,0.000000026167978,La Fradera,Carretera GI-511," Km. 6&apos;7", 17732, Sant Llorenç de la Muga, Girona,San Lorenzo de la Muga,Girona,campinglafradera.com,972 54 20 54,"423,141,949"
0.0,0.000000026167978,Nuevo Camping la Herradura,Paseo Andrés Segovia, 67, 18697 La Herradura, Granada,La Herradura,Granada,nuevocamping.es,958 64 06 34,36.739715,-3.7533588
0.0,0.000000026167978,Camping Internacional Palamós,Camí de Cap de Planes, s/n, 17230 Palamós, Girona,Palamós,Girona,internacionalpalamos.com,972 31 47 36,"418,577,195",31
0.0,0.000000026167978,Camping El Cortijo,Carretera Ronda Campillos, Km. 5, 29400 Ronda, Málaga,Arriate,Málaga,campingsalon.com,952 87 07 46,36.7827113,-5.1169673
0.0,0.000000026167978,Camping de La Vall de Bianya,Ctra., Km. 93, 6, N-260, 17813, Girona,San Martín del Clot,Girona,campingbianya.com,972 29 00 57
0.0,0.000000026167978,Camping El Pasqualet,Carretera BV-1243 a Sant Sebastià de Montmajor km 0,3, 08140 Caldes de Montbui, Barcelona,Caldas de Montbui,Barcelona,elpasqualet.com,938 65 46 95,"41,644,323",2
0.0,0.000000026167978,Camping El Pla de Mar,Avda. de la Pomareda, s/n, 08380 Malgrat de Mar, Barcelona,Malgrat de Mar,Barcelona,elplademar.com,937 61 10 03,"41,647,286",2
0.0,0.000000026167978,Camping Cabo de Ajo,Av. del Faro, 2024, 39170 Bareyo, Cantabria,Bareyo,Cantabria,campingcabodeajo.com,942 62 14 00,43.505048,-3.597121
0.0,0.000000026167978,Camping Baix Camp,Carrer del Cavet de Barenys, 43850 Cambrils, Tarragona,Cambrils,Tarragona,ubcambrils.com,977 36 12 42,"410,731,346",10,831
0.0,0.000000026167978,Camping Santes Creus,Carretera Tp-2002, 0 S N, 43815 Aiguamúrcia, T,La Plana del Molí,T,campingsantescreus.com,610 42 33 98,"413,415,362",13
0.0,0.000000026167978,Camping Platja Vilanova,Km 48, Avinguda Barcelona, 08800 Vilanova i la Geltrú, Barcelona, Barcelona,Villanueva y Geltrú,Barcelona,campingplatjavilanova.com,938 95 07 67,"41,207,339"
0.0,0.000000026167978,Camping El Temple,Ronda San Isidro, 2, 22281 El Temple, Huesca,El Temple,Huesca,campingsalon.com,620 24 96 03,"419,775,645",-0.7524485
0.0,0.000000026167978,Camping El Delfín Verde - Costa Brava Resort,Carrer del Rossinyol, 1, 17257 El Mas Pinell, Girona,El Mas Pinell,Girona,eldelfinverde.com,972 75 84 54,"420,123,793",31
0.0,0.000000026167978,Camping Baltar Sanxenxo,Baltar s/n, 36970 Portonovo, PO,Portonovo,PO,campingbaltar.com,986 69 18 88,"42,401,368",-8,824
0.0,0.000000026167978,Camping Platja Cambrils,Camping Platja (Don Camilo)," Carrer de l&apos;Oleastrum", Cambrils, T,Cambrils,T,playacambrils.com,,"410,668,681",10
0.0,0.000000026167978,Camping Cistierna,24800, Calle Polideportivo, 42, 24800 Cistierna, León,Cistierna,León,campingcistierna.es,653 89 49 54,"42,798,959"
0.0,0.000000026167978,Camping Pineta,Carretera Parador Nacional, Km 8, 22350 Bielsa, Huesca,Bielsa,Huesca,campingpineta.com,974 50 10 89,"426,514,949",0.1405747
0.0,0.000000026167978,Camping Sierra Espuña,Calle Juan Bautista, sn, 30848 El Berro, Murcia,El Berro,Murcia,campingsierraespuna.com,968 66 80 38,"37,888,091",-1
0.0,0.000000026167978,Camping Els Solans,C-38 Km13, 17867 Camprodon, Girona,Camprodón,Girona,campingelssolans.com,972 13 00 99,"42,324,793",2,390
0.0,0.000000026167978,Camping Valdoviño,Estrada da Praia, 41, 15552 Valdoviño, A Coruña,Valdoviño,A Coruña,campingvaldovino.com,981 48 70 76,"436,123,282",-81
0.0,0.000000026167978,Camping Naranjo de Bulnes,Ctra. Arenas-Panes, km. 32,5, 33554 Arenas de Cabrales, Asturias, Asturias,Las Arenas,Asturias,campingnaranjodebulnes.com,985 84 65 78
0.0,0.000000026167978,Camping Navahermosa la milagra,Camino de Hontanar, s/n, 45150 Navahermosa, Toledo,Navahermosa,Toledo,,686 29 70 84,"396,212,436",-44
0.0,0.000000026167978,Illa Mateua Camping Resort,Avinguda de Montgó, 260," 17130 L&apos;Escala", Girona,La Escala,Girona,campingillamateua.com,972 77 02 00,"42,110,456",31
0.0,0.000000026167978,Yelloh! Village Camping Mas Sant Josep,"Ctra. Santa Cristina d&apos;Aro", 2, 17246 Km, Girona,Castillo de Aro,Girona,campingmassantjosep.com,972 83 51 08,"4,181,161",3
0.0,0.000000026167978,Camping Sierra De Las Nieves,s/n, Camino Forestal, 29410, Málaga,Yunquera,Málaga,campingsierradelasnieves.com,952 48 22 75,36.7358076,-4.9274248
0.0,0.000000026167978,Camping Martisol,Calle Moruxo, 123, 15165 Bergondo, C,Bergondo,C,,981 79 15 27,"433,407,783",-82
0.0,0.000000026167978,Camping Municipal Conejeras,Carretera Ronda a San Pedro de Alcántara, Km 13.6, 29451 Parauta, Málaga,Parauta,Málaga,parauta.es,619 18 00 12,36.6639848,-5.0911277
0.0,0.000000026167978,Camping Las Cuevas,Calle el Rio, 10, 24846 Valdepiélago, León,Montuerto,León,,610 39 45 15,"42,884,197",-53
0.0,0.000000026167978,Camping la Sureda S.L.,Carretera GI-550, Km 4,7, 17401 Arbúcies, Girona,Joanet,Girona,campinglasureda.com,972 16 26 65,"418,462,054"
0.0,0.000000026167978,Camping Saviñan Park,Calle Aurora, 50299 Sabiñán, Zaragoza,Sabiñán,Zaragoza,campingsavinan.com,976 82 54 23,"414,469,061",-15,574
0.0,0.000000026167978,Camping Playa La Bota,Ctra. Huelva - Punta Umbría, km 11, 21100 Punta Umbría, Huelva,Punta Umbría,Huelva,campingplayalabota.es,959 31 45 37,37.2067541,-7.024096
0.0,0.000000026167978,Camping la Cabañuela,Carril Cortijo del Cura, S/N, 18812 Freila, Granada,Freila,Granada,,958 06 31 08,37.5587705,-2.9114077
0.0,0.000000026167978,Camping Cubillas,Autovía de Castilla, 102, 47290 Cubillas de Santa Marta, Valladolid,Cubillas de Santa Marta,Valladolid,campingcubillas.com,983 58 50 02,"41,804,972",-4
0.0,0.000000026167978,Camping Despeñaperros,Calle Infanta Elena, 0 S N, 23213 Santa Elena, Jaén,Santa Elena,Jaén,campingdespenaperros.com,953 66 41 92,38.3437564,-3.5361193
0.0,0.000000026167978,Camping Águilas,Urbanizacion Los Géranéos nº60, 30880 Águilas,Águilas,Águilas,,968 41 92 05,"374,259",-1,550,327
0.0,0.000000026167978,Camping Prades Park,Cra t- km 6850, T-701, 43364 Prades, T,Prades,T,campingprades.com,977 86 82 70,"413,123,634",0.9798333
0.0,0.000000026167978,Camping Cantolagua,Paseo Cantolagua, 1, 31400 Sangüesa, Navarra,Sangüesa,Navarra,campingsanguesa.es,948 43 04 49,"425,696,073",-12
0.0,0.000000026167978,Camping Río Vero,Carretera Puente de Colungo s/n, A-2205, 22145 Alquézar, Huesca,Alquézar,Huesca,campingriovero.com,974 31 83 50,"421,519,326",0.0289428
0.0,0.000000026167978,Mini-Camping Ardalejo,Calle 3 Ue-26., 29120 Alhaurín el Grande, Málaga,"Urb. UR-10, Alhaurín el Grande",Málaga,minicamping-ardalejo.com,+31 6 30214053,36.6498343,-4.653504,https://goo.gl/maps/SyaxE8tMxWDK6cfT9
0.0,0.000000026167978,"Camping Pepe, Oliva, Valencia",46780 Oliva, Valencia,"Urbanització Bassetes, Oliva",Valencia,campingpepe.com,962 85 75 19,"388,954,117",-0.0508117,https://goo.gl/maps/SyCqiaZ5wpJo8eGDA,https://goo.gl/maps/SyCqiaZ5wpJo8eGDA
0.0,0.000000026167978,Camping El Maset,Carretera Platja de Sa Riera, S/N, 17255 Begur, Girona,Begur,Girona,campingelmaset.com,972 62 30 23,"419,686",3
0.0,0.000000026167978,Camping La Marina,"Av. de l&apos;Alegría", 03194 la Marina, Alicante,"Urbanización La Marina, Elche",Alicante,lamarinaresort.com,965 41 92 00,"38,130,546",-0.6499723,https://goo.gl/maps/t3G4Ue7M7zNUzb9a8
0.0,0.000000026167978,Camping Ariztigain Navarra,Añerdi Auzoa, 11, 31791 Sunbilla, Navarra,Sumbilla,Navarra,campingariztigain.com,948 45 05 40,"431,713,857",-16
0.0,0.000000026167978,Camping Osuna,Calle Jardines de Aranjuez, s/n, 28042 Madrid,Madrid,Madrid,campingosuna.com,917 41 05 10,"404,537,659",-36,032
0.0,0.000000026167978,Camping El Jabalí Blanco,N-260, 22373 Fiscal, Huesca,Fiscal,Huesca,eljabaliblanco.com,974 50 30 74,"424,994,795",-0.1201224,https://goo.gl/maps/TbRTQZF9mhPb9ejz5
0.0,0.000000026167978,Camping Sant Pol,Carrer del Doctor Fleming, 118, 17220 Sant Feliu de Guíxols, Girona,San Felíu de Guixols,Girona,campingsantpol.cat,682 62 79 00,"417,863,005",30
0.0,0.000000026167978,Camping Benelux,Paratge de Castell s/n, 17230 Palamós, Girona,Palamós,Girona,cbenelux.com,972 31 55 75,"41,872,884",3,151
0.0,0.000000026167978,Camping Moraira,Camino del Paellero, 50, 03724 Teulada, Spain, Alicante,Moravit,Alicante,campingmoraira.com,965 74 52 49,"386,859,973"
0.0,0.000000026167978,"Camping &amp; Resort Sangulí Salou",Plaça de Venus, Passeig de Miramar, s/n, 43840 Salou, Tarragona,Salou,Tarragona,sangulisalou.com,977 38 16 41,"410,755,006"
0.0,0.000000026167978,Camping El Arbolado,el espadañal, 26, 39160 Loredo, Cantabria,Loredo,Cantabria,campingelarbolado.com,942 50 44 14,"434,560,525",-37
0.0,0.000000026167978,Camping Cala del Aceite,11149 Conil de la Frontera, Cádiz,Roche,Cádiz,caladelaceite.com,956 44 29 50,36.2997427,-6.1270637,https://goo.gl/maps/TRKYDAEZif8NH5ST9,https://goo.gl/maps/TRKYDAEZif8NH5ST9
0.0,0.000000026167978,Camping Rio-Mar,Partida Deveses, S/N, 46780, Valencia,Molinell,Valencia,campingriomar.com,962 85 40 97,"38,886,053",-0.0391757
0.0,0.000000026167978,Camping el Escocés ahora es Gredos Hoyocasero,Lugar Barrio de los Talleres, 6, 05123 Hoyocasero, Ávila,Hoyocasero,Ávila,gredoshoyocasero.com,920 29 31 50,"40,395,823",-4
0.0,0.000000026167978,Camping Cañones de Guara Formiga,A-1227 KM 22, 22141 Panzano, Huesca,Panzano,Huesca,guarayformiga.es,974 34 30 35,"4,221,439",-0.174021,https://goo.gl/maps/U1RVGmUebunBbMtp6
0.0,0.000000026167978,Camping Lagos De Somiedo,Valle de Lago, 33840, Asturias,Valle de Lago,Asturias,campinglagosdesomiedo.com,606 72 11 25,"430,719,351",-62,016
0.0,0.000000026167978,Camping El Astral,Carretera Nava, 620 Dirección Salamanca, 47100 Tordesillas, Valladolid,Tordesillas,Valladolid,campingelastral.es,983 77 00 95,"414,957,055",-5
0.0,0.000000026167978,Camping la Manga,Av. el Páramo, 0, 24350 Veguellina de Órbigo, León,Barrio de Buenos Aires,León,,987 37 63 76,"424,353,831",-58
0.0,0.000000026167978,Camping Quinta De Cavia,Carretera Valladolid, Km. 17, 09230 Cavia, Burgos,Cavia,Burgos,quintadecavia.es,947 41 20 78,"422,924,373",-38
0.0,0.000000026167978,Al-Bereka,Carretera Salamanca, km75,600, 37624 La Alberca, Salamanca,La Alberca,Salamanca,albereka.com,923 41 51 95,"40,509,084"
0.0,0.000000026167978,Càmping La Fageda,"Crta. d&apos;Olot a Santa Pau", km 3,8, 17800 Olot, Girona,Olot,Girona,campinglafageda.com,972 27 12 39,"42,158,069"
0.0,0.000000026167978,Camping Los Gazules,Calle Cadiz, 11180 Alcalá de los Gazules, Cádiz,Alcalá de los Gazules,Cádiz,campinglosgazules.com,956 42 00 48,36.4630799,-5.6664549,https://goo.gl/maps/UrpqP5hV3UED7s3H9
0.0,0.000000026167978,Camping La Masia,Carrer de Formentera, 6, 17300 Blanes, Girona,Blanes,Girona,campinglamasia.com,972 33 10 13,"416,659,751",27
0.0,0.000000026167978,Camping La Vera,Carretera EX- 203, Km. 51,2, 10450 Jarandilla de la Vera, Cáceres,Jarandilla de la Vera,Cáceres,campinglavera.com,927 56 06 11,"401,229,399"
0.0,0.000000026167978,Camping Monterroso,Av. da Praia, S/N, 27560 Monterroso, Lugo,Monterroso,Lugo,aged-sl.com,982 37 75 01,"427,870,374",-78
0.0,0.000000026167978,Camping La Albolafia,Camino de la Vega, s/n, 14420 Villafranca, Córdoba,Villafranca de Córdoba,Córdoba,campingalbolafia.com,957 19 08 35,37.9535361,-4.5540944
0.0,0.000000026167978,Camping Garrote Gordo,Carretera de la Toba, s/n, 23379 Segura de la Sierra, Jaén,Segura de la Sierra,Jaén,garrotegordocamping.weebly.com,953 12 61 59,38.218331,-2.621781
0.0,0.000000026167978,Camping Las Palmeras,Calle De Camping Las Palmeras, 30626 Los Baños de Fortuna, Murcia,Los Baños de Fortuna,Murcia,campinglaspalmeras.eu,968 68 60 95,"382,054,465",-11,105
0.0,0.000000026167978,Camping Lago Resort,Carretera Nuevalos a Alhama, s/n, 50210 Nuévalos, Zaragoza,Nuévalos,Zaragoza,lagoresort.com,976 84 90 38,"41,218,051",-179
0.0,0.000000026167978,Camping O Curro,Avda. A Lanzada a San Vicente do Mar, 79, 36980 O Grove, PO,El Grove,PO,campingocurro.com,986 73 80 60,"42,464,166",-891
0.0,0.000000026167978,Hecu Camping,Pol. Los Quiñones, Partída de Los Quiñones, s/n, 46177 Tuéjar, Valencia,Tuéjar,Valencia,,961 63 50 42,"397,815,856"
0.0,0.000000026167978,Camping Tarifa,N-340, Km. 78, 870, 11380 Tarifa, Cádiz,Tarifa,Cádiz,campingtarifa.es,956 68 47 78,36.0547194
0.0,0.000000026167978,Camping Quinta da Viña Grande,OU-1208 Lantemil, 32869 Entrimo, Province of Ourense,Entrimo,Province of Ourense,vinagrand.wixsite.com,661 42 38 01,"41,908,481",-8,140
0.0,0.000000026167978,Camping Caledonia,Antiga carretera nacional 340 km 1172, Tamarit-Tarragona, 43008 Tamarit,"La Móra, Tarragona",Tamarit,campingcaledonia.com,977 65 00 98,"41,138,955",1,354
0.0,0.000000026167978,Camping Ribadeo,Carretera de Ribadeo - Coruña, Km 2, 27700 Ribadeo,Ribadeo,Ribadeo,campingribadeo.com,982 13 11 67,"435,385,826",-70,845
0.0,0.000000026167978,Camping la Pesquera,Calle del Regato Cachón, 35, 37500 Cdad. Rodrigo, Salamanca,Cdad. Rodrigo,Salamanca,campinglapesquera.es,923 48 13 48,"405,920,832",-6
0.0,0.000000026167978,Camping Costa San Juan De La Canal S L,Av. Playa San Juan de la Canal, s/n, 39110 Soto de la Marina, Cantabria,"Urb. Soto Blanco, Santa Cruz de Bezana",Cantabria,hotelcostasanjuan.com,942 57 95 80,"434,676,551",-38
0.0,0.000000026167978,Camping Ribera del Ara,Ctra. Bergua, 0, 22373 Fiscal, Huesca,Fiscal,Huesca,riberadelara.com,974 50 30 35,"425,023,081",-0.1213162
0.0,0.000000026167978,Camping Baztan,NA-2600, Km 3.5, 31714 Erratzu, Navarra,Erratzu,Navarra,campingbaztan.com,948 45 31 33,"431,804,899",-14
0.0,0.000000026167978,El Vedado,Carretera Masnou Granollers, Km 7, 08188 Vallromanes, Barcelona,Vallromanes,Barcelona,campingelvedado.com,935 72 90 26,"415,234,158",22
0.0,0.000000026167978,Camping Aquarius,Carretera de la platja, s/n, 17470, Girona,Bon Relax,Girona,campingaquarius.com,972 52 01 01,"421,769,523",31
0.0,0.000000026167978,Camping Bahía de la Plata,Calle Atlanterra, 0 s-n, 11160 Barbate,"Urb. Atlanterra, Tarifa",Barbate,campingbahiadelaplata.com,956 43 90 40,36.1233182,-5.8358476,https://goo.gl/maps/VyN13RAjU1WtSmR66
0.0,0.000000026167978,Camping El Faro,Carretera del Puerto Pesquero, Km 2, Autovía de la Luz, 11149 Costa de la Luz, Conil de la Frontera, Cádiz, Cádiz,Roche,Cádiz,campingelfaro.com
0.0,0.000000026167978,Camping Reino de León,Calle Fragua, 6, 24711 Villamejil, León,Villamejil,León,campingreinodeleon.es,987 60 52 58,"425,603,931",-60
0.0,0.000000026167978,Camping Fayon,Calle Ebro, 0 S/N, 50795 Fayón, Zaragoza,Fayón,Zaragoza,fayonfishing.com,976 63 57 64,"412,416,135",0.3320584
0.0,0.000000026167978,Camping Playa Barreira Leis,Calle Leis, s/n, 15125 Muxía, C,Mugía,C,campingplayaleis.com,981 73 03 04,"431,151,622",-91
0.0,0.000000026167978,Club Camping Bohalar,Ctra. de Madrid, Km. 309, 50190 Zaragoza,"Garrapinillos, Zaragoza",Zaragoza,campingbohalar.com,976 13 16 75,"416,469,455",-10,650
0.0,0.000000026167978,Camping la Isla Picos Europa,Carretera Potes Fuente De, Km 2, 39586 Turieno, Cantabria,Turieno,Cantabria,campinglaislapicosdeeuropa.com,942 73 08 96,"431,576,069",-46
0.0,0.000000026167978,Camping San Pascual,46420 El Perelló, Valencia,El Perelló,Valencia,csanpascual.e.telefonica.net,961 77 02 73,"392,745,025",-0.2777546,https://goo.gl/maps/wh7ES8pNy7p9DBgs9,https://goo.gl/maps/wh7ES8pNy7p9DBgs9
0.0,0.000000026167978,Camping El Llac,"Ctra. Circumval·lació de l&apos;Estany", s/n, 17834 Porqueres, Girona,Porqueras,Girona,campingllac.com,972 57 03 05,"42,120,625",27
0.0,0.000000026167978,Camping Tajo Rodillo,Ctra. El Bosque - Grazalema, km 47 1 1 6, Grazalema, Cádiz,Grazalema,Cádiz,,956 13 24 18,36.7585491,-5.3739371
0.0,0.000000026167978,Camping Fuente de Regrustan,Av. Pirineos, 0, 22430 Graus, Huesca,Graus,Huesca,campingraus.com,,"421,993,508",0.3416765
0.0,0.000000026167978,Camping Lecina,Carretera Lecina, s/n, 22148 Lecina, Huesca,Lecina,Huesca,campinglecina.com,974 31 83 86,"422,291,093",0.047797
0.0,0.000000026167978,Camping Oturia,Calle Baja, s/n, 22612 Yebra de Basa, Huesca,Yebra de Basa,Huesca,campingoturia.es,974 48 11 03,"42,482,422",-0.27984
