name,address,rating,website,schedule,latitude,longitude,city
"Camping la futa","Via Bruscoli Futa 889h Firenzuola",4.7,http://www.campinglafuta.it/,"Schedule not available",43.76956040,11.25581360,Florencia
"Camping Sergeant","Via Santa Lucia 24 loc Monte di Fo'",4,https://campingilsergente.it/,"[Monday: 7:00u202fAMu2009–u200910:00u202fPM Tuesday: 7:00u202fAMu2009–u200910:00u202fPM Wednesday: 7:00u202fAMu2009–u200910:00u202fPM Thursday: 7:00u202fAMu2009–u200910:00u202fPM Friday: 7:00u202fAMu2009–u200910:00u202fPM Saturday: 7:00u202fAMu2009–u200911:00u202fPM Sunday: 7:00u202fAMu2009–u200911:00u202fPM]",43.76956040,11.25581360,Florencia
"International Camping Relax","Via del Lavoro 10 Pian del Voglio",4,http://www.campingrelax.it/,"[Monday: 8:00u202fAMu2009–u20098:00u202fPM Tuesday: 8:00u202fAMu2009–u20098:00u202fPM Wednesday: 8:00u202fAMu2009–u20098:00u202fPM Thursday: 8:00u202fAMu2009–u20098:00u202fPM Friday: 8:00u202fAMu2009–u20098:00u202fPM Saturday: 8:00u202fAMu2009–u20098:00u202fPM Sunday: 8:00u202fAMu2009–u20098:00u202fPM]",43.76956040,11.25581360,Florencia
"Area Camping Gratuito","Via Moscheta 1144A Firenzuola",4.5,"Website not available","Schedule not available",43.76956040,11.25581360,Florencia
"Camping San Giusto","Via Castra 71 Castra",4.2,http://www.campingsangiusto.com/,"Schedule not available",43.76956040,11.25581360,Florencia
"Camping Romita","Strada Romita 49 Tavarnelle Val di Pesa",4.6,http://www.campingromita.it/,"Schedule not available",43.76956040,11.25581360,Florencia
"Camping Del Lago BAR PINETA","12 Suviana",4,http://www.campingsuviana.com/,"[Monday: 8:00u202fAMu2009–u20099:30u202fPM Tuesday: 8:00u202fAMu2009–u20099:30u202fPM Wednesday: 8:00u202fAMu2009–u20099:30u202fPM Thursday: 8:00u202fAMu2009–u20099:30u202fPM Friday: 8:00u202fAMu2009–u20099:30u202fPM Saturday: 8:00u202fAMu2009–u20099:30u202fPM Sunday: 8:00u202fAMu2009–u20099:30u202fPM]",43.76956040,11.25581360,Florencia
"Camper Service","Piazza Nunziatina 8 Montaione",4.6,"Website not available","[Monday: Open 24 hours Tuesday: Open 24 hours Wednesday: Open 24 hours Thursday: Open 24 hours Friday: Open 24 hours Saturday: Open 24 hours Sunday: Open 24 hours]",43.76956040,11.25581360,Florencia
"Camping La Chiocciola Bucine","Via Giulio Cesare 14 Capannole",4,https://www.campingvillagelachiocciola.com/,"[Monday: 9:00u202fAMu2009–u20098:00u202fPM Tuesday: 9:00u202fAMu2009–u20098:00u202fPM Wednesday: 9:00u202fAMu2009–u20098:00u202fPM Thursday: 9:00u202fAMu2009–u20098:00u202fPM Friday: 9:00u202fAMu2009–u20098:00u202fPM Saturday: 9:00u202fAMu2009–u20098:00u202fPM Sunday: 9:00u202fAMu2009–u20098:00u202fPM]",43.76956040,11.25581360,Florencia
"Camping Montaioncino","Via di Montaioncino 1 Empoli",4.5,http://www.montaioncino.it/en/node/96,"Schedule not available",43.76956040,11.25581360,Florencia
SanaKuyateh,"Via Fossombroni Vittorio Monsummano Terme","Rating not available","Website not available","Schedule not available",43.76956040,11.25581360,Florencia
"Camping Le Polle","Via Polle 13 Riolunato",4,https://www.lepollesulcimone.com/sosta-camper/,"[Monday: 7:00u202fAMu2009–u200911:00u202fPM Tuesday: 7:00u202fAMu2009–u200911:00u202fPM Wednesday: 7:00u202fAMu2009–u200911:00u202fPM Thursday: 7:00u202fAMu2009–u200911:00u202fPM Friday: 7:00u202fAMu2009–u200911:00u202fPM Saturday: 7:00u202fAMu2009–u200911:00u202fPM Sunday: 7:00u202fAMu2009–u200911:00u202fPM]",43.76956040,11.25581360,Florencia
"Nomading Camp Toscana - Bubble Hotel","Via Castra 71 Castra",5,https://www.nomadingcamp.com/it/,"[Monday: 9:00u202fAMu2009–u20098:00u202fPM Tuesday: 9:00u202fAMu2009–u20098:00u202fPM Wednesday: 9:00u202fAMu2009–u20098:00u202fPM Thursday: 9:00u202fAMu2009–u20098:00u202fPM Friday: 9:00u202fAMu2009–u20099:00u202fPM Saturday: 9:00u202fAMu2009–u20099:00u202fPM Sunday: 9:00u202fAMu2009–u20099:00u202fPM]",43.76956040,11.25581360,Florencia
"Camping La Baia Di Binetti Carmela","Lungomare Marina Italiana Giovinazzo",3.7,"Website not available","[Monday: 8:00u202fAMu2009–u200912:00u202fAM Tuesday: 8:00u202fAMu2009–u200912:00u202fAM Wednesday: 8:00u202fAMu2009–u200912:00u202fAM Thursday: 8:00u202fAMu2009–u200912:00u202fAM Friday: 8:00u202fAMu2009–u200912:00u202fAM Saturday: 8:00u202fAMu2009–u200912:00u202fAM Sunday: 8:00u202fAMu2009–u200912:00u202fAM]",41.11714320,16.87187150,Bari
"The Battery Camping Bisceglie","Panoramica Umberto Paternostro 16/18 Bisceglie",3.6,http://www.campinglabatteriabisceglie.it/,"[Monday: 8:30u202fAMu2009–u20099:00u202fPM Tuesday: 8:30u202fAMu2009–u20099:00u202fPM Wednesday: 8:30u202fAMu2009–u20099:30u202fPM Thursday: 8:30u202fAMu2009–u20099:00u202fPM Friday: 8:30u202fAMu2009–u20099:00u202fPM Saturday: 8:30u202fAMu2009–u20099:30u202fPM Sunday: 8:30u202fAMu2009–u20099:00u202fPM]",41.11714320,16.87187150,Bari
"Camping Bosco Selva","Via Bosco Selva 25 Alberobello",4.1,http://www.campingboscoselva.it/,"Schedule not available",41.11714320,16.87187150,Bari
"Agricamping Magia","Contrada La Pigna Modugno",4.2,https://www.ortomagia.it/,"[Monday: 9:00u202fAMu2009–u20091:00u202fPM 4:00u2009–u20098:00u202fPM Tuesday: 9:00u202fAMu2009–u20091:00u202fPM 4:00u2009–u20098:00u202fPM Wednesday: 9:00u202fAMu2009–u20091:00u202fPM 4:00u2009–u20098:00u202fPM Thursday: 9:00u202fAMu2009–u20091:00u202fPM 4:00u2009–u20098:00u202fPM Friday: 9:00u202fAMu2009–u20091:00u202fPM 4:00u2009–u20098:00u202fPM Saturday: 9:00u202fAMu2009–u20091:00u202fPM 4:00u2009–u20098:00u202fPM Sunday: 9:00u202fAMu2009–u20091:00u202fPM 4:00u2009–u20098:00u202fPM]",41.11714320,16.87187150,Bari
"Camping Santo Stefano","Contrada S. Stefano Monopoli",3.8,http://www.campingsantostefano.it/,"Schedule not available",41.11714320,16.87187150,Bari
"Camping SStephano Monopoli","W8GP+J4 Monopoli",4,"Website not available","Schedule not available",41.11714320,16.87187150,Bari
"Alberobello Camping Bosco Selva",Bari,"Rating not available","Website not available","Schedule not available",41.11714320,16.87187150,Bari
"Campingstellplatz Matera","MJJF+89 Matera",4.7,"Website not available","Schedule not available",41.11714320,16.87187150,Bari
"S.P. 113 Monopoli - Alberobello","Unnamed Road70011 Alberobello",4.4,"Website not available","Schedule not available",41.11714320,16.87187150,Bari
Agricamping,"VGFH+PR Altamura",4,"Website not available","Schedule not available",41.11714320,16.87187150,Bari
"Cooperativa Fra Campeggiatori","SP145 50 Borgo Parco La Vecchia",4.4,"Website not available","Schedule not available",41.11714320,16.87187150,Bari
"Residence Camping Atlantide Monopoli (Ba)Villaggio sul Mare con Piscina Monopoli (Ba)","Contrada Lamandia 13/e Monopoli",3.6,http://www.residenceatlantide.it/,"Schedule not available",41.11714320,16.87187150,Bari
"villaggio campeggiatori","Cassano delle Murge",4.1,"Website not available","Schedule not available",41.11714320,16.87187150,Bari
"CamperLife Sosta Camper (No Camping)","Via Giovanni Gentile 84 Bari",4.1,"Website not available","[Monday: 7:00u202fAMu2009–u20093:00u202fPM 5:00u2009–u20098:30u202fPM Tuesday: 7:00u202fAMu2009–u20093:00u202fPM 5:00u2009–u20098:30u202fPM Wednesday: 7:00u202fAMu2009–u20093:00u202fPM 5:00u2009–u20098:30u202fPM Thursday: 7:00u202fAMu2009–u20093:00u202fPM 5:00u2009–u20098:30u202fPM Friday: 7:00u202fAMu2009–u20093:00u202fPM 5:00u2009–u20098:30u202fPM Saturday: 7:00u202fAMu2009–u20093:00u202fPM 5:00u2009–u20098:30u202fPM Sunday: 7:00u202fAMu2009–u20092:30u202fPM 5:00u2009–u20098:00u202fPM]",41.11714320,16.87187150,Bari
"Kilometrozero Agri","Carrara Enziteto 31 Bisceglie",4.5,https://www.facebook.com/Kilometro-zero-agri-100102725040570/,"Schedule not available",41.11714320,16.87187150,Bari
"Trullo Mari","Contrada Gianfelice Martina Franca",5,"Website not available","Schedule not available",41.11714320,16.87187150,Bari
"Area Camper Cisternino","Via Francesco Clarizia Cisternino",3.7,"Website not available","Schedule not available",41.11714320,16.87187150,Bari
"Camper Parking Area - "Camper Park Trani"","Via Finanzieri Trani",4.1,"Website not available","[Monday: Open 24 hours Tuesday: Open 24 hours Wednesday: Open 24 hours Thursday: Open 24 hours Friday: Open 24 hours Saturday: Open 24 hours Sunday: Open 24 hours]",41.11714320,16.87187150,Bari
"Camping dei Trulli di Alberobello","S.P. 113 (Monopoli – Alberobello) Km 17 Alberobello",3.9,https://campingdeitrulli.it/,"Schedule not available",41.11714320,16.87187150,Bari
"Camper Family Splash","SP13 Km 11/3 Trani",4.8,"Website not available","[Monday: Open 24 hours Tuesday: Open 24 hours Wednesday: Open 24 hours Thursday: Open 24 hours Friday: Open 24 hours Saturday: Open 24 hours Sunday: Open 24 hours]",41.11714320,16.87187150,Bari
"Campeggio Etna","Via Goethe 105 Nicolosi",3.9,https://www.campingetnanicolosi.it/,"[Monday: Open 24 hours Tuesday: Open 24 hours Wednesday: Open 24 hours Thursday: Open 24 hours Friday: Open 24 hours Saturday: Open 24 hours Sunday: Open 24 hours]",37.50788360,15.08300320,Catania
"Camping Almoetia Catania","Via S. Marco 19 Calatabiano",4,http://www.campingalmoetia.it/,"[Monday: 7:00u202fAMu2009–u20096:00u202fPM Tuesday: 7:00u202fAMu2009–u20096:00u202fPM Wednesday: 7:00u202fAMu2009–u20096:00u202fPM Thursday: 7:00u202fAMu2009–u20096:00u202fPM Friday: 7:00u202fAMu2009–u20096:00u202fPM Saturday: 7:00u202fAMu2009–u20096:00u202fPM Sunday: 7:00u202fAMu2009–u20096:00u202fPM]",37.50788360,15.08300320,Catania
"Mons Gibel Camping Park","Via Nicolosi Strada Provinciale 4/11 Belpasso",4.7,https://monsgibelcampingpark.it/,"[Monday: 8:00u202fAMu2009–u20092:00u202fPM 4:00u2009–u20099:00u202fPM Tuesday: 8:00u202fAMu2009–u20092:00u202fPM 4:00u2009–u20099:00u202fPM Wednesday: 8:00u202fAMu2009–u20092:00u202fPM 4:00u2009–u20099:00u202fPM Thursday: 8:00u202fAMu2009–u20092:00u202fPM 4:00u2009–u20099:00u202fPM Friday: 8:00u202fAMu2009–u20092:00u202fPM 4:00u2009–u20099:00u202fPM Saturday: 8:00u202fAMu2009–u20092:00u202fPM 4:00u2009–u20099:00u202fPM Sunday: 8:00u202fAMu2009–u20092:00u202fPM 4:00u2009–u20099:00u202fPM]",37.50788360,15.08300320,Catania
"Camping Mokambo","Via Spiaggia 211 Mascali",3.7,http://www.campingmokambo.it/,"[Monday: 7:30u202fAMu2009–u200910:30u202fPM Tuesday: 7:30u202fAMu2009–u200910:30u202fPM Wednesday: 7:30u202fAMu2009–u200910:30u202fPM Thursday: 7:30u202fAMu2009–u200910:30u202fPM Friday: 7:30u202fAMu2009–u200910:30u202fPM Saturday: 7:30u202fAMu2009–u200910:30u202fPM Sunday: 7:30u202fAMu2009–u200910:30u202fPM]",37.50788360,15.08300320,Catania
"Camping La Focetta Sicula","Contrada Siena 40 Sant'Alessio Siculo",3.9,http://www.lafocetta.it/,"Schedule not available",37.50788360,15.08300320,Catania
"Gole Alcantara Camping Appartamenti Glamping Lanternavacanze CIR 19083058C205839 Whats App +393282664107","Via lanterna Bianca snc Motta Camastra",4.7,https://www.camping-golealcantara.it/,"[Monday: Open 24 hours Tuesday: Open 24 hours Wednesday: Open 24 hours Thursday: Open 24 hours Friday: Open 24 hours Saturday: Open 24 hours Sunday: Open 24 hours]",37.50788360,15.08300320,Catania
"Campeggio Jonio","Via Villini a Mare 2 Catania",3.9,http://www.campingjonio.com/,"Schedule not available",37.50788360,15.08300320,Catania
"Camping Paradise","Via Nazionale 2 Letojanni",3.6,https://www.campingparadise.it/,"Schedule not available",37.50788360,15.08300320,Catania
"Glamping Alcantara","Via Nazionale 5 Motta Camastra",4.2,http://www.glampingalcantara.com/,"[Monday: Open 24 hours Tuesday: Open 24 hours Wednesday: Open 24 hours Thursday: Open 24 hours Friday: Open 24 hours Saturday: Open 24 hours Sunday: Open 24 hours]",37.50788360,15.08300320,Catania
"Camping Marmaruca","Contrada Marmaruga Letojanni Me 98037",3,"Website not available","Schedule not available",37.50788360,15.08300320,Catania
"Wearemusicetna camping","Piedimonte Etneo","Rating not available","Website not available","[Monday: Open 24 hours Tuesday: Open 24 hours Wednesday: Open 24 hours Thursday: Open 24 hours Friday: Open 24 hours Saturday: Open 24 hours Sunday: Open 24 hours]",37.50788360,15.08300320,Catania
"gianmarco parcheggio","Via S. Basilio 4 San Giovanni la punta","Rating not available","Website not available","Schedule not available",37.50788360,15.08300320,Catania
Coll,"Piazza Collegio 24 Centuripe",5,"Website not available","Schedule not available",37.50788360,15.08300320,Catania
Friera,"Via Unità d'Italia C.da Friera Linguaglossa",4.3,http://www.agricampeggiocontradafriera.it/,"[Monday: 7:00u202fAMu2009–u200911:00u202fPM Tuesday: 7:00u202fAMu2009–u200911:00u202fPM Wednesday: 7:00u202fAMu2009–u200911:00u202fPM Thursday: 7:00u202fAMu2009–u200911:00u202fPM Friday: 7:00u202fAMu2009–u200911:00u202fPM Saturday: 7:00u202fAMu2009–u200911:00u202fPM Sunday: 7:00u202fAMu2009–u200911:00u202fPM]",37.50788360,15.08300320,Catania
"Camping Euro Marmaruca","Via IV Novembre 76 Letojanni",3.4,"Website not available","Schedule not available",37.50788360,15.08300320,Catania
"Giardino Verde dell'Etna","Via Cavotta Zafferana etnea","Rating not available","Website not available","[Monday: 9:00u202fAMu2009–u20098:00u202fPM Tuesday: 9:00u202fAMu2009–u20098:00u202fPM Wednesday: 9:00u202fAMu2009–u20098:00u202fPM Thursday: 9:00u202fAMu2009–u20098:00u202fPM Friday: 9:00u202fAMu2009–u20098:00u202fPM Saturday: 9:00u202fAMu2009–u20098:00u202fPM Sunday: 9:00u202fAMu2009–u20098:00u202fPM]",37.50788360,15.08300320,Catania
"Agritour Donato","SS185 Motta Camastra",4.3,"Website not available","Schedule not available",37.50788360,15.08300320,Catania
"Camping Forza D'Agrò Mare di Patanè Antonella","Contrada Fondaco Prete SS.114 Km.39350 Forza d'Agrò",3.9,http://www.campeggioforzadagromare.it/,"Schedule not available",37.50788360,15.08300320,Catania
"Area Sosta Camper - IppoCamper","Via Necropoli del Fusco 18 Siracusa",4.3,http://www.ippocampersr.it/,"[Monday: Open 24 hours Tuesday: Open 24 hours Wednesday: Open 24 hours Thursday: Open 24 hours Friday: Open 24 hours Saturday: Open 24 hours Sunday: Open 24 hours]",37.50788360,15.08300320,Catania
Campagna,"SP102ii Ramacca","Rating not available","Website not available","Schedule not available",37.50788360,15.08300320,Catania
"Camping Ca 'Savio","Via di Ca' Savio 77 Cavallino-Treporti",4.3,https://www.casavio.com/?utm_source=google&utm_medium=my-business-casavio&utm_campaign=GMB-website,"[Monday: 9:00u202fAMu2009–u20095:00u202fPM Tuesday: 9:00u202fAMu2009–u20095:00u202fPM Wednesday: 9:00u202fAMu2009–u20095:00u202fPM Thursday: 9:00u202fAMu2009–u20095:00u202fPM Friday: 9:00u202fAMu2009–u20095:00u202fPM Saturday: Closed Sunday: Closed]",45.44084740,12.31551510,Venecia
"Camping Fusina","Via Moranzani 93 Venezia",4.1,http://www.campingfusina.com/,"[Monday: Open 24 hours Tuesday: Open 24 hours Wednesday: Open 24 hours Thursday: Open 24 hours Friday: Open 24 hours Saturday: Open 24 hours Sunday: Open 24 hours]",45.44084740,12.31551510,Venecia
"Camping Rialto","Via Orlanda 16 Venezia",3.8,https://www.campingrialto.it/,"[Monday: 7:00u202fAMu2009–u200910:00u202fPM Tuesday: 7:00u202fAMu2009–u200910:00u202fPM Wednesday: 7:00u202fAMu2009–u200910:00u202fPM Thursday: 7:00u202fAMu2009–u200910:00u202fPM Friday: 7:00u202fAMu2009–u200910:00u202fPM Saturday: 7:00u202fAMu2009–u200910:00u202fPM Sunday: 7:00u202fAMu2009–u200910:00u202fPM]",45.44084740,12.31551510,Venecia
"Campeggio Ca' Pasquali","Via A. Poerio 33 Cavallino-Treporti",4.5,http://www.capasquali.it/,"[Monday: 8:30u202fAMu2009–u20096:00u202fPM Tuesday: 8:30u202fAMu2009–u20096:00u202fPM Wednesday: 8:30u202fAMu2009–u20096:00u202fPM Thursday: 8:30u202fAMu2009–u20096:00u202fPM Friday: 8:30u202fAMu2009–u20096:00u202fPM Saturday: Closed Sunday: Closed]",45.44084740,12.31551510,Venecia
"CAMPING VENEZIA VILLAGE","c Via Orlanda 8 Venezia",4.4,http://www.veneziavillage.it/,"[Monday: 8:00u202fAMu2009–u200910:00u202fPM Tuesday: 8:00u202fAMu2009–u200910:00u202fPM Wednesday: 8:00u202fAMu2009–u200910:00u202fPM Thursday: 8:00u202fAMu2009–u200910:00u202fPM Friday: 8:00u202fAMu2009–u200910:00u202fPM Saturday: 8:00u202fAMu2009–u200910:00u202fPM Sunday: 8:00u202fAMu2009–u200910:00u202fPM]",45.44084740,12.31551510,Venecia
"Camping Village Garden Paradiso","Via F. Baracca 55 Cavallino-Treporti",4.4,http://www.gardenparadiso.it/ita/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,"[Monday: 8:00u202fAMu2009–u20095:30u202fPM Tuesday: 8:00u202fAMu2009–u20095:30u202fPM Wednesday: 8:00u202fAMu2009–u20095:30u202fPM Thursday: 8:00u202fAMu2009–u20095:30u202fPM Friday: 8:00u202fAMu2009–u20095:30u202fPM Saturday: Closed Sunday: Closed]",45.44084740,12.31551510,Venecia
"Camping Village Waikiki Jesolo","Viale Oriente 144a Lido di Jesolo",4.2,https://www.campingwaikiki.com/,"[Monday: 8:00u202fAMu2009–u200910:00u202fPM Tuesday: 8:00u202fAMu2009–u200910:00u202fPM Wednesday: 8:00u202fAMu2009–u200910:00u202fPM Thursday: 8:00u202fAMu2009–u200910:00u202fPM Friday: 8:00u202fAMu2009–u200910:00u202fPM Saturday: 8:00u202fAMu2009–u200910:00u202fPM Sunday: 8:00u202fAMu2009–u200910:00u202fPM]",45.44084740,12.31551510,Venecia
"Union Lido","Via Fausta 258 Cavallino-Treporti",4.5,https://www.unionlido.com/,"[Monday: Open 24 hours Tuesday: Open 24 hours Wednesday: Open 24 hours Thursday: Open 24 hours Friday: Open 24 hours Saturday: Open 24 hours Sunday: Open 24 hours]",45.44084740,12.31551510,Venecia
"Camping Silva","Via F. Baracca 53 Cavallino-Treporti",3.8,https://www.campingsilva.it/,"[Monday: 7:00u202fAMu2009–u20091:00u202fPM 3:00u2009–u20097:00u202fPM Tuesday: 7:00u202fAMu2009–u20091:00u202fPM 3:00u2009–u20097:00u202fPM Wednesday: 7:00u202fAMu2009–u20091:00u202fPM 3:00u2009–u20097:00u202fPM Thursday: 7:00u202fAMu2009–u20091:00u202fPM 3:00u2009–u20097:00u202fPM Friday: 7:00u202fAMu2009–u20091:00u202fPM 3:00u2009–u20097:00u202fPM Saturday: 7:00u202fAMu2009–u20091:00u202fPM 3:00u2009–u20097:00u202fPM Sunday: 7:00u202fAMu2009–u20091:00u202fPM 3:00u2009–u20097:00u202fPM]",45.44084740,12.31551510,Venecia
"Camping Caorle Santa Margherita","Via Duca degli Abruzzi 10 Caorle",4.1,https://www.campingcaorle.it/,"[Monday: Open 24 hours Tuesday: Open 24 hours Wednesday: Open 24 hours Thursday: Open 24 hours Friday: Open 24 hours Saturday: Open 24 hours Sunday: Open 24 hours]",45.44084740,12.31551510,Venecia
"Camping Laguna Village Spa","Viale dei Cacciatori 28 Caorle",4.3,http://www.campinglagunavillage.com/,"[Monday: 9:00u202fAMu2009–u20093:00u202fPM Tuesday: 9:00u202fAMu2009–u20093:00u202fPM Wednesday: 9:00u202fAMu2009–u20093:00u202fPM Thursday: 9:00u202fAMu2009–u20093:00u202fPM Friday: 9:00u202fAMu2009–u20093:00u202fPM Saturday: Closed Sunday: Closed]",45.44084740,12.31551510,Venecia
"Camping Vittoria","Str. Sud 340 Rosolina Mare",4.2,http://www.campingvittoria.it/,"[Monday: 8:30u202fAMu2009–u20098:00u202fPM Tuesday: 8:30u202fAMu2009–u20098:00u202fPM Wednesday: 8:30u202fAMu2009–u20098:00u202fPM Thursday: 8:30u202fAMu2009–u20098:00u202fPM Friday: 8:30u202fAMu2009–u20098:00u202fPM Saturday: 8:30u202fAMu2009–u20098:00u202fPM Sunday: 8:30u202fAMu2009–u20098:00u202fPM]",45.44084740,12.31551510,Venecia
"Camping Serenissima","Via Padana 334/a Venezia",4.3,http://www.campingserenissima.com/,"Schedule not available",45.44084740,12.31551510,Venecia
"Rosapineta Camping Village","Via Str. Nord 24 Rosolina Mare",4,https://www.rosapineta.it/,"[Monday: 8:30u202fAMu2009–u20098:00u202fPM Tuesday: 8:30u202fAMu2009–u20098:00u202fPM Wednesday: 8:30u202fAMu2009–u20098:00u202fPM Thursday: 8:30u202fAMu2009–u20098:00u202fPM Friday: 8:30u202fAMu2009–u20099:00u202fPM Saturday: 8:00u202fAMu2009–u20099:00u202fPM Sunday: 8:00u202fAMu2009–u20099:00u202fPM]",45.44084740,12.31551510,Venecia
"Camping Santafelicita - campeggio a Borso del Grappa (Bassano del Grappa) con ristorante","Via Cenghia 80 Borso del Grappa",4.4,https://camping.anticaabbazia.com/,"[Monday: Open 24 hours Tuesday: Open 24 hours Wednesday: Open 24 hours Thursday: Open 24 hours Friday: Open 24 hours Saturday: Open 24 hours Sunday: Open 24 hours]",45.44084740,12.31551510,Venecia
"Portofelice Camping Village","Viale dei Fiori 15 Eraclea Mare",4.4,http://www.portofelice.it/,"[Monday: 8:00u202fAMu2009–u20095:00u202fPM Tuesday: 8:00u202fAMu2009–u20095:00u202fPM Wednesday: 8:00u202fAMu2009–u20095:00u202fPM Thursday: 8:00u202fAMu2009–u20095:00u202fPM Friday: 8:00u202fAMu2009–u20095:00u202fPM Saturday: Closed Sunday: Closed]",45.44084740,12.31551510,Venecia
"Vela Blu Camping Village","Via Carlo Alberto Radaelli 10 Cavallino-Treporti",4.4,http://www.velablu.it/,"[Monday: 8:30u202fAMu2009–u20096:00u202fPM Tuesday: 8:30u202fAMu2009–u20096:00u202fPM Wednesday: 8:30u202fAMu2009–u20096:00u202fPM Thursday: 8:30u202fAMu2009–u20096:00u202fPM Friday: 8:30u202fAMu2009–u20096:00u202fPM Saturday: Closed Sunday: Closed]",45.44084740,12.31551510,Venecia
"New Campsite on Camping Ca`Savio","Via Vettor Pisani 52 Cavallino-Treporti",4.5,http://newcampsite.com/,"Schedule not available",45.44084740,12.31551510,Venecia
"Camping Village Internazionale","Via Agostino Barbarigo 117 Chioggia",4,http://www.campinginternazionale.net/,"[Monday: 7:00u202fAMu2009–u200911:30u202fPM Tuesday: 7:00u202fAMu2009–u200911:30u202fPM Wednesday: 7:00u202fAMu2009–u200911:30u202fPM Thursday: 7:00u202fAMu2009–u200911:30u202fPM Friday: 7:00u202fAMu2009–u200911:30u202fPM Saturday: 7:00u202fAMu2009–u200911:30u202fPM Sunday: 7:00u202fAMu2009–u200911:30u202fPM]",45.44084740,12.31551510,Venecia
"Camping Klaus","Via del Granatiere 18 Cavallino",4.1,https://www.campingklaus.it/,"[Monday: 9:00u202fAMu2009–u20095:00u202fPM Tuesday: 9:00u202fAMu2009–u20095:00u202fPM Wednesday: 9:00u202fAMu2009–u20095:00u202fPM Thursday: 9:00u202fAMu2009–u20095:00u202fPM Friday: 9:00u202fAMu2009–u20095:00u202fPM Saturday: 9:00u202fAMu2009–u20095:00u202fPM Sunday: Closed]",45.44084740,12.31551510,Venecia
"Camping Bella Italia","Via Bell'Italia 2 Peschiera del Garda",4.1,http://www.camping-bellaitalia.it/,"[Monday: 8:00u202fAMu2009–u20096:00u202fPM Tuesday: 8:00u202fAMu2009–u20096:00u202fPM Wednesday: 8:00u202fAMu2009–u20096:00u202fPM Thursday: 8:00u202fAMu2009–u20096:00u202fPM Friday: 8:00u202fAMu2009–u20096:00u202fPM Saturday: Closed Sunday: Closed]",45.43838420,10.99162150,Verona
"Camping Continental","Via Gardesana dell'Acqua 15 Bardolino",4.2,http://www.campingarda.it/campingcontinental/,"[Monday: 7:00u202fAMu2009–u200910:00u202fPM Tuesday: 7:00u202fAMu2009–u200910:00u202fPM Wednesday: 7:00u202fAMu2009–u200910:00u202fPM Thursday: 7:00u202fAMu2009–u200910:00u202fPM Friday: 7:00u202fAMu2009–u200910:00u202fPM Saturday: 7:00u202fAMu2009–u200910:00u202fPM Sunday: 7:00u202fAMu2009–u200910:00u202fPM]",45.43838420,10.99162150,Verona
"Camping Maroadi","Via Gardesana 13 Nago-Torbole",4.5,http://www.campingmaroadi.it/,"[Monday: 7:30u202fAMu2009–u200911:00u202fPM Tuesday: 7:30u202fAMu2009–u200911:00u202fPM Wednesday: 7:30u202fAMu2009–u200911:00u202fPM Thursday: 7:30u202fAMu2009–u200911:00u202fPM Friday: 7:30u202fAMu2009–u200911:00u202fPM Saturday: 7:30u202fAMu2009–u200911:00u202fPM Sunday: 7:30u202fAMu2009–u200911:00u202fPM]",45.43838420,10.99162150,Verona
"Weekend Glamping Resort","Via Vallone della Selva 2 San Felice del Benaco",4.4,http://www.weekend.it/,"[Monday: 9:00u202fAMu2009–u20099:00u202fPM Tuesday: 9:00u202fAMu2009–u20099:00u202fPM Wednesday: 9:00u202fAMu2009–u20099:00u202fPM Thursday: 9:00u202fAMu2009–u20099:00u202fPM Friday: 9:00u202fAMu2009–u20099:00u202fPM Saturday: 9:00u202fAMu2009–u20099:00u202fPM Sunday: 9:00u202fAMu2009–u20099:00u202fPM]",45.43838420,10.99162150,Verona
"Camping Cisano","Via Peschiera 48 Bardolino",4,http://www.camping-cisano.it/,"[Monday: 9:00u202fAMu2009–u20095:00u202fPM Tuesday: 9:00u202fAMu2009–u20095:00u202fPM Wednesday: 9:00u202fAMu2009–u20095:00u202fPM Thursday: 9:00u202fAMu2009–u20095:00u202fPM Friday: 9:00u202fAMu2009–u20095:00u202fPM Saturday: Closed Sunday: Closed]",45.43838420,10.99162150,Verona
"Camping Europa","Via al Còr 4 Nago-Torbole",4.1,http://www.campingeuropatorbole.it/,"[Monday: 8:00u202fAMu2009–u20099:00u202fPM Tuesday: 8:00u202fAMu2009–u20099:00u202fPM Wednesday: 8:00u202fAMu2009–u20099:00u202fPM Thursday: 8:00u202fAMu2009–u20099:00u202fPM Friday: 8:00u202fAMu2009–u20099:00u202fPM Saturday: 8:00u202fAMu2009–u20099:00u202fPM Sunday: 8:00u202fAMu2009–u20099:00u202fPM]",45.43838420,10.99162150,Verona
"Camping La Cà","Via Della Colombaia 6 Padenghe Sul Garda",4.1,http://www.campinglaca.it/,"[Monday: 8:00u202fAMu2009–u20098:00u202fPM Tuesday: 8:00u202fAMu2009–u20098:00u202fPM Wednesday: 8:00u202fAMu2009–u20098:00u202fPM Thursday: 8:00u202fAMu2009–u20098:00u202fPM Friday: 8:00u202fAMu2009–u20098:00u202fPM Saturday: 8:00u202fAMu2009–u20098:00u202fPM Sunday: 8:00u202fAMu2009–u20098:00u202fPM]",45.43838420,10.99162150,Verona
